,user,post_link,image_link,post_date,likes,media_type,caption,comments,location,is_ad
1030,itsamarython,https://www.instagram.com/p/CH3D5UcnN6W,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/126462419_809058536614553_8138534466872515533_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=6aOZ6Mns36EAX-FuJMP&tp=1&oh=4f3dd390b01e4d1ab8f4bbd658540105&oe=5FF15D9E&ig_cache_key=MjQ0NzQ0MjA1Mjg4NTk1MjcxNA%3D%3D.2,2020-11-21 16:57:30,1403,sidecar,"Cheeseball smile because THE WORK IS WORKING!!! 😀 38:44 10k this morning and 2+ min PR.

Races might be canceled, but thankful for the new perspective this season has brought to just go for it, because why TF not?! #happyweekend #swapteam",Yeah Mary!!; Congrats!!!!🔥; MARY YOU ARE AMAZING!! 🙌🏼; So damn happy for you!; ,Hamden High School,False
1031,itsamarython,https://www.instagram.com/p/CHx5rdKHenI,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/125869769_183756810001118_6556033136450980331_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=FsJhXZvjTDMAX_Sg0KC&tp=1&oh=e58337cb7ccab3934dc3da22dfbe61eb&oe=5FCB7C4B,2020-11-19 16:52:11,427,video,"""We might have slightly different programming philosophies, but our core value is all the same: we, first and foremost, believe in the athlete as a human. Health + family come first. Then the running and PRs follow after that. Every single @liftrunperform coach stands for this.""

I said this to an incoming athlete in an email earlier this week. We might coach from all across the country (and we have the honor of coaching people all across the GLOBE) - but we firmly believe in loving the process and keeping running a joyful, happy practice. Proud to be 10 coaches strong and supporting runners everywhere! #liftrunperform #lrpfamily",🙌🏼🙌🏼🙌🏼🙌🏼; Love our team so much 💕; 💯 that quote! 🙌 live it and share it through coaching! ❤️; @itsamarython That is amazing Mary!  Congrats 👏👏. Looking forward to hearing all about it on the podcast next week 🤗; ,,False
1032,itsamarython,https://www.instagram.com/p/CHqbs1BHVmA,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/125327721_371988000923120_7043342601605274805_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=GRFtlFWNqFoAX9ViJ9u&tp=1&oh=354e6874d427fc4c64f9f4585c4bd55e&oe=5FF475E9&ig_cache_key=MjQ0Mzg4NzU3NTY0MTcwODkyOA%3D%3D.2,2020-11-16 19:15:23,669,image,"Full send into a new week. Pain face included...because it's 2020. 💥

Monday is actually my favorite day of the week (weird, I know). It means there's a whole week left to get shit done. But if I'm not efficient with my time, I start having a mini internal panic attack by Wednesday. As a perfectionist and someone who puts a lot of pressure on herself to succeed, the only way I survive is via mini goals and to do lists.

There's only 7 more Mondays left in 2020 and we get to make the decision as to how they unravel. There are so many things that have spiraled out of control in 2020; staying within ourselves to control what we can is at a new level of importance these days.

For the rest of the year, I'm choosing to control my attitude and my attention to details with my day-to-day tasks (coaching and personal training). Instead of looking at this year, thinking about how miserable it was, I'm choosing to look at the opportunities and silver linings it brought. 

So what are you choosing to control in these final weeks? What gratitude can you start honing in on as the end of another year approaches? #fullsend #happymonday #lululemonambassador #thesweatlife

📸: @cttobin","@itsamarython they look amazing. And I’ve been searching for something like this. No wonder I can’t find them 😭.; @steph.town they are the best. I actually bought and wore while pregnant!! Haha clearly haven’t stopped wearing them.; @itsamarython There is something special about that 4"" length, Mary. Keep your eyes peeled on our website for exciting drops in the future.; @lululemon ahh!! 😍😍🎉 🎉; ",Branford High School,False
1033,itsamarython,https://www.instagram.com/p/CHicgN_n4Vu,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/124913755_332125187947687_6839950310007196907_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=BZRX_m74inwAX_rj8No&tp=1&oh=015af15759ddfede54e31af80684e3cc&oe=5FF2481D&ig_cache_key=MjQ0MTYzOTMwNzMzOTg1OTMxMA%3D%3D.2,2020-11-13 16:48:28,882,image,"My first 5k race on the track last Saturday was an experience!  As someone who never had any interest racing/getting faster in shorter distances…I’ve gotta say, it’s been really fun working on turnover. And having the opportunity to run against others in a safe, socially-distant race setting was a privilege!

Some of the main things I learned from the race:
▫️You ALWAYS have more than you think you do. The mind goes WAY before the legs do.
▫️Passing someone in a track race is a little scary, because you really have to commit to it. And it’s also a bit overwhelming trying not to trip the people around you.
▫️There was a lap where I passed a high school girl and told her to stick to my shoulder and hang on. That lap went by faster than any other lap - turns out when you focus on doing something for the good of someone else, it really does make your own effort feel easy.
▫️5ks are painful.

Today, I’m sharing a full recap on my blog (link in profile); and I also include a quick review of the @brooks Adrenaline GTS 21, delivered to me from @zappos! I’ve officially added Brooks back to my shoe rotation because of how supported the shoes make me feel - and the Brooks Adrenaline is no exception to this.

Link to the updated blog post is in my profile! 

#sponsored #zappos #zapposxbrooksGTS21 #adrenalineGTS21",Collab? Shoot us a msg @ vincerewears 💕; Mary I love this. Because you’re so accomplished in yourself and your achievements. And you still inspire others in the middle of a race! Wtf! I respect that so much. Especially when your own race is so badass! Keep yourself and those super cool reels coming!; Love this! Keep it up! Kindly dm me if you like to collab 🙌🏻; 5ks are my jam!!!! I love how powerful they make you feel!!! 💪🏼; ,"Hamden, Connecticut",False
1034,itsamarython,https://www.instagram.com/p/CHagFnsnB_N,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/124043689_2855671494717815_2423491288345647059_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=UW3g1C9iBI0AX8vqR8N&tp=1&oh=9ac7fe2e3a43fbae3ff926d945b79bd0&oe=5FCB9E89,2020-11-10 14:47:03,404,video,"Q: Which strength exercises should I do as a runner?
A: ALL OF THEM

If there's one thing you need to remember, it's that lifting and strength training will make you a stronger overall ATHLETE. Period. The goal as a runner should not be, ""let me just get this calf stronger,"" or ""let me work on my 'bad' knee.""

You have to lift heavy to be strong and to move/perform like the badass athlete you are. Period.

This means upper and lower body. When you bench or row, there are absolutely carryovers into running, and I'm not just talking about using your arms to propel you up a hill. Upper body work yields major neuromuscular adaptations that will make your trunk and back stronger. The stronger you are up the entire chain, the better you're able to combat the forces that pound on your joints with every running step. 

It's not about adding lifting to your training randomly. It's literally about realizing that strength is part of your training, and it must fit in if you want to be successful long term. 

Video is of my PR bench of 120 lbs last night. Pow. 💥 #stronglikearunner #runstrong","Killing it!; 💪🏻; Yes! Such a good point you made! Strength has such a good carryover into everything we do! It’s even going to help with more longevity of life as well.; Very nice!  Follow me back, please!; ",Ranfone Training Systems,False
1035,itsamarython,https://www.instagram.com/p/CHX5dtFHfRu,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/124376474_371915820716638_1397902206674639060_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=eVfxlRVrwaUAX-W3G5L&tp=1&oh=6e1f3a58f3ab93a76e920d5c812ccace&oe=5FF48DE1&ig_cache_key=MjQzODY3MDQ1MDUzODkzMzE2OA%3D%3D.2,2020-11-09 14:29:53,1277,sidecar,"A year ago, I was 4 months postpartum. This weekend I ran the fastest 5k of my life - 55 seconds faster vs. pre-baby. But recovering from having a baby was above and beyond my expectations; that shit is HARD.

I felt so weak.
My back hurt.
I was tired from lack of sleep.
My boobs hurt.
Any previous injury i ever had suddenly popped up and intensified (HELLO cyst in my wrist + a neuroma in my foot).
Running wasn't enjoyable because it hurt. So I didn't for a long time.

The secret to coming back stronger? There is none. I threw out expectations. I rode the lows with the highs. I took unplanned rest days. I asked for help. I ignored pace. I stopped comparing myself to my old self. And I kept believing.

This process took a while. So if there's one thing you remember it's this: good things take time and a lot of belief. Keep showing up. Reassess every few months. Make sure you're seeing small improvements, and remember to celebrate the crap out of them. And find people who support you along the way and you'll never stop growing. #belief #perspective #swapteam #liftrunperform

📸: @shawnkstjean",You are so amazing!! 🧡; Thank you for sharing! I’m so looking forward to getting back to running post-baby and this was a good reality check 💛 Congrats on your 5K!!; COLLAB? DM us @sinceresallyboutique💖; @itsamarython aw you’re making me blush!; ,New Canaan High School,False
1036,itsamarython,https://www.instagram.com/p/CHVotfWHg_d,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/124038352_647895265880176_8756247626915192142_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=55b-Y6FDbMcAX-AZdBh&tp=1&oh=2c1bc46f789b04d4b7a6409bbe7f838b&oe=5FF462B3&ig_cache_key=MjQzODAzMzgxODQ2NzAzMjY4Mg%3D%3D.2,2020-11-08 17:25:01,655,sidecar,"Post-run must haves: a big squeeze from my sweet cherub and FUEL! 😍

After a run, I’m awful about stretching and rolling; and truthfully, the research is mixed on whether you “have” to do either - you do you, boo. If it feels good? Go for it. But one thing I never skimp is post-workout nutrition.

Typically I’ll grab a shake or bar with 20 grams of protein immediately post run; but if I know I won’t eat a meal soon, then I’ll also snag a @clifbar to temper the runger.

What’s the best carb/protein/fat breakdown for an endurance athlete? Well - it’s out of my scope to recommend that; but research has confirmed, “Glycogen supercompensation results from a combination of ample rest, reduced training volume, and the consumption of a high-carbohydrate diet.”

(AKA - CARBS ARE YOUR FRIEND - particularly those that are high-quality, easy to digest, and nutrient-rich). So eat up! And remember that your actions/decisions in between runs (recovery) is just as important as the run itself. #clifbarAmbassador #sponsored

Ref: Murray et al., 2018","@tritonal_runner I know you know how great the post-run snuggles are! 🥰; @itsamarython they are the very very best! Also hearing him say “mama runnin” priceless or that every runner he sees now is always mama 😂; So true, Mary! Listen to your body during training and after 🙏; Hey Mary, your Insta is great! DM @vocetejewelry and let’s plan something!; ","Hamden, Connecticut",False
1037,itsamarython,https://www.instagram.com/p/CHTBR3inRRm,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123776217_403159047529817_2479349925084053798_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=R1fWF8vnNHwAX_KV1HY&tp=1&oh=04eca44c6c7281d7f6cf28eb0e1449db&oe=5FF21D6C&ig_cache_key=MjQzNzI5NzQ0NzE3OTcwODU2Mw%3D%3D.2,2020-11-07 17:01:59,1176,sidecar,"An Oval Office celebration! 🇺🇸 18:31 5k this morning, and 20-second PR. HAPPY AND HOPEFUL! 🤍 #soundstunners #runnhv #ctrunning",You effing CRUSHED IT!!!! “I see PRIDE! I see POWER!!!”❤️💙❤️💙👊🏻; SO EPIC!!!!🤩 congrats!!🤗🎉🎉🎉; That’s awesome!!! Congrats!!!!; Collab? DM us @sinceresallyboutique💝; ,New Canaan High School,False
1038,itsamarython,https://www.instagram.com/p/CHQnokIntpA,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/123737254_160858899026124_7114796677044119933_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=soAlpNSZrG4AX-90Gu7&tp=1&oh=fa81181d63fa8166e1b1b94609fe78a9&oe=5FCBDE5A,2020-11-06 18:40:13,1023,video,"Bands make you stronger...until they don’t. It’s called adaptation. ☝🏼

The best way to gain strength as a runner is to lift weights...and keep bands your friend by using them for accessory exercises. 😀 #runstrong  #strengthtraining",Yessss; 😆 Love this!!; 😂😂😂😂; @lm_bentley @katiesabey ok maybe you need more than just bands🤣; ,,False
1039,itsamarython,https://www.instagram.com/p/CHMA_ZqDRQa,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123935300_451919692438828_8210287130012901011_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=aR7QryS_rCQAX8EYXkR&tp=1&oh=d72533857745fb87b1d690aaa3404b18&oe=5FF213E3&ig_cache_key=MjQzNTMyNTg1NTM3NjY3NTg2Ng%3D%3D.2,2020-11-04 23:44:46,633,image,Most of us aren’t sure which is right side up or upside down right now. But let’s keep hope and belief going and we’ll pull through. 🤍 #seenonmyrun #runnhv #election2020,And thank you for reminding me of something other than *gestures wildly at everything* #bidenharris2020; Wow gorgeous.; Choosing the positive 💪; This is my favorite place on earth!!! Love your page!; ,"Hamden, Connecticut",False
1040,itsamarython,https://www.instagram.com/p/CHGKRTSDJWg,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123656334_2401179203523413_3922784702594101622_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=q49XhLHrASUAX9tOTGB&tp=1&oh=a101dde71e57301c7caf67e6454058a3&oe=5FCC183E,2020-11-02 17:10:34,1006,video,If only getting ready to head out the door for a run was always this easy. 😏 @clifbar #CLIFBARAmbassador #sponsored,"Can you please check your DM?; Not shorts for me though ! 🥶; A good stretch session; Hey, I made that Clif Bar!; ",,False
1041,itsamarython,https://www.instagram.com/p/CHDpzMGDL5u,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123261872_1852644364876232_4504330857844385961_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=LvQK6M8U5Y4AX8y26VB&tp=1&oh=361287567d991d8bf3dca2aafa32dcae&oe=5FF45D9B&ig_cache_key=MjQzMjk3MjA1ODE2Nzk2NDQ5Ng%3D%3D.2,2020-11-01 17:48:12,1531,sidecar,"⭐️ GIVEAWAY!! ⭐️ It's November 1st (so basically Christmas 🎅🏼) - and I'm partnering with @roadrunnersports again to give away my current favorite pair of workout/tempo shoes - the @saucony Endorphin Speed!

I did a full review on this shoe in the summer (check my highlights) -- and I love that the shoe is responsive and FAST. Saucony did an awesome job on this guy. It also lasts so much longer than most plated race shoes (the Speed has a plastic plate, not carbon fiber...so you can tell that it's not as springy, but still very reactive, in my opinion!)

You choose the color you like (check out my story and swipe up to see the different options). To enter:

❤️ Like this post
👀 Make sure you're following me and @roadrunnersports
🗣 Comment by tagging a running buddy who loves Christmas! Tag each new person in a new comment. More entries = more chances to win!

You have until Thursday, November 5 at 11:59pm ET to enter. The winner will be announced on the following day. Open to residents of the USA. The winner will be selected randomly, verified, and notified on this post. This giveaway is not sponsored or endorsed by Instagram. Must be 18 years old to enter. Good luck! #giveaway #rrsathlete",@aizuarts; @fit_figures; Collab? 💖 DM us @sinceresallyboutique; Collab with @addilyn.styles😍; ,"Hamden, Connecticut",False
1042,itsamarython,https://www.instagram.com/p/CG70OKvj16_,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/122818090_414958513235757_4034699137763086294_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=KVqas2lwf30AX8RgsOz&tp=1&oh=f94f4f595e0959816a317df31e222a3b&oe=5FF28F64&ig_cache_key=MjQzMDc2NjA5NTkyMzEwOTU2Nw%3D%3D.2,2020-10-29 16:45:21,1226,image,Halloween costumes: where your best effort as a parent is really just fine. 🎃 #wetried #throwbackthursday #halloween,😆🙌🏾; Happy Halloween 🎃🦇🕸️🍬👻; OMG😎 too cute‼️👍; I remember this from last year😍 so cute!!!!; ,"Hamden, Connecticut",False
1043,itsamarython,https://www.instagram.com/p/CG2URTJD_7b,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122711684_186931603004861_7882515442351679805_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=_1-hIAS_niEAX_xvcud&se=7&tp=1&oh=06b3a1f566fa51656f04ce3ec5ba45dd&oe=5FF2F13F&ig_cache_key=MjQyOTIxODE5MzUwMTI5ODMyNg%3D%3D.2,2020-10-27 13:29:57,550,sidecar,"In-run fueling is a low hanging fruit for SO MANY athletes. The concept of eating 200 kcal/hr seems simple (a GENERAL suggestion) - but actually training your stomach for that is…another story. But remember that the stomach is trainable, just like the rest of the body. Eating while running is typically not an innate trait we’re born with…but we can teach ourselves how! 

So, in general, here are some tips for athletes when it comes to getting better about fueling on the run:
▪️Don’t be afraid of trying different fuel types. Every body is going to respond differently to different energy sources.
▪️Eat before you run! That means eating breakfast should be a non-negotiable.
▪️There are no rules about HOW to eat while running (eg - you don’t need to chow it all down at once) - if you need to take small bites/sips of whatever you’re fueling with, then use that strategy!

Thanks to @clifbar for providing fuel that keeps me going during the day and also before my runs! It’s become an absolute staple in my diet, and its ingredients are simple, yet satisfying…so I know it’s a “safe” pre-run option for my gut.

Need to work on fueling? Make sure you save this post and start working on it NOW! 🤗

#CLIFBARAmbassador #sponsored #clifbar #liftrunperform #lululemonambassador #thesweatlife",@sarah.canney I love the mocha one!; I’ve started slowly eating a Luna bar during my long run...it’s a game changer.; Collab? 💖 DM us @sinceresallyboutique; Your posts are SUPER helpful💕and inspiring✨thanks for being awesome🙌🏻; ,"Branford, Connecticut",False
1044,itsamarython,https://www.instagram.com/p/CG0frfhDw7X,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/122760027_664010780753521_9116948302541366526_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=SUQbR4z1krYAX9TPS4L&tp=1&oh=a2d9246f9c77361519252242819e5f1e&oe=5FF461FA&ig_cache_key=MjQyODcwNTQyNzI3OTUxNTM1MQ%3D%3D.2,2020-10-26 20:31:10,763,image,"How it started vs. how it's going 😳

From 5/7 seat as a collegiate rower (who majored in marketing) ➡️ running enthusiast (who coaches people to be faster and stronger and owns an online coaching service).

2009 - graduated from college. 👩🏻‍🎓
2010 - my boyfriend dumped me and post-collegiate rowing didn't pan out...so I signed up for my first marathon. 🤷🏼‍♀️
2011 - ran another marathon and missed a BQ by a minute. 😭
2012 - got married! 👰🏼
2013 - hired a coach. Hit my BQ that spring. Started realizing that consistent training works. 🤯
2014 - ran Boston! 🦄
2015 - got laid off from my job in fashion marketing, then decided to change career paths and transition to coaching. Started by interning at local facilities and eventually got a job by the end of the year. 🎉
2016 - started run coaching. 🏃‍♀️
2017 - founded @liftrunperform while dealing/figuring out a frustrating lower back injury. 👩🏼‍💻
2019 - had a baby!! 👶🏼
2020 - pregnancy only aggravated the lower back pain, so discovered strength training on a whole new level. Continued to grow/learn as a coach. Thankful every day for the ability to run and have an entire new perspective in the sport. ❤️

There are inevitably lots of ups and downs in every journey; but learning from every low has brought highs that are even higher than before. Proud of this journey and for how far I've come, on so many levels. Have you been able to learn from your lows? #rememberyourwhy #perspective #newweek","@itsamarython rowing is such a beautiful sport!; @itsamarython yes at uva. how I learned to suffer😊; @melissakathrynnn haha nice!!!!; Love this! ❤️ I'm in a low right now due to injury, but haging in there, and hoping the result will come 🏃‍♀️💪; ","Hamden, Connecticut",False
1045,itsamarython,https://www.instagram.com/p/CGsGakJjEFy,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/122209729_847105579453281_1458510935697175362_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Umyzl3zZBg0AX835gES&tp=1&oh=41b0e47fbcef1f73a7e273fabec6e60d&oe=5FF32DCB&ig_cache_key=MjQyNjM0MjUxMzA0NjIwODg4Mg%3D%3D.2,2020-10-23 14:16:28,706,image,"It doesn’t matter how fast or slow.
It doesn’t matter if your goal is to run a mile or a marathon.
It doesn’t matter what your body type is.
It doesn’t matter if you’re injured and out of the game for a while.
If doesn’t matter if you’re pregnant or postpartum.

If you run, you’re a runner.
That’s it. That’s the post.

#iamarunner #irunthisbody #liftrunperform

📸: @cttobin",❤️🎉🙌🏻; 😍😍😍; I wish everyone thought this way......until and unless u run at a certain pace and have some races under your belt...most of them don't even consider u as a runner.........It's sad how a lot of people think about this beautiful sport these days.; Love the alphaflys on you; ,Branford High School,False
1046,itsamarython,https://www.instagram.com/p/CGpYA9ujmuN,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/122171444_172608991079475_665971428602059243_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ZHxkoI89YXYAX9tM-gA&tp=1&oh=c942afcb4d754a80ffe3cdaebfa7e78d&oe=5FF170B1&ig_cache_key=MjQyNTU3NTQ5MzcxMTMyNjA5Mw%3D%3D.2,2020-10-22 12:52:33,571,image,"“Do you eat less on rest days?”

That’s ⬆️ a question I get asked a lot…and my answer: NO. In fact, some rest days (or days where I’m lifting and not running), I find myself craving/eating more.

Why?

Often rest/non-run days come after a hard effort or workout…so the likelihood of waking up the day after a hard effort and being in an energy deficit is fairly high.

And with the intention of the days around hard effort days being RECOVERY (because training should be polarized) - the #1 thing that is going to help with recovery is sleep…followed by a balanced diet of fats/carbs/protein. When training is at a high stress/load, the last thing someone would want to do is further that stress on the body by not eating enough.

Training like an athlete also means EATING like an athlete. And that’s something I (finally) take seriously, after years of unhealthy habits during high school/collegiate athletics.

So yeah. I’m smiling in this photo because I’m about to eat my daily @clifbar after my lifting session, and you could say I’m pretty jazzed about it. 🤗

#CLIFBARAmbassador #sponsored #clifbar #liftrunperform #lululemonambassador #thesweatlife","@amandarayneolson thank you! looks delicious!; @everuns26.2 I'm the same way; @itsamarython they truly are! Small business too :); Well said Mary, I get asked this a lot too!; ",Ranfone Training Systems,False
1047,itsamarython,https://www.instagram.com/p/CGkeD4ojux0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/122377469_125281519339963_6356224657499772363_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=8ROYdBE8ITEAX_h6Unz&tp=1&oh=bdcb870741c371021fd62686d49e5924&oe=5FF2D4ED&ig_cache_key=MjQyNDE5NDcwNzc5NTkzMDIyOA%3D%3D.2,2020-10-20 15:09:10,783,image,"Breakthroughs aren't about luck. They're about hard work. The kind of work that happens when you keep showing up, even when it sucks...even when you're tired...even when you wonder why you're doing it anymore.

They're about repeating positive behaviors.
Eliminating distractions.
Asking for help, and realizing that you don't know it all.
Finding the positivity out of every situation.
Patience.
Embracing the discomfort.
Loving yourself.

Along the way, people will shut you down. They'll insinuate that you and your goals aren't good enough. They'll project their issues and agenda onto you. And you might believe these people...the narcissists. It's human nature that their words will creep into your head and psych you out. In fact: these people will straight up knock you down.

But it's up to you to keep showing up. And if you do get knocked down...to learn from it. To persevere and let it fuel your fire. Because your own motivation runs so much deeper.

So to you who is working hard towards something: whether it's a running, professional, educational, or personal goal. Keep going. Keep repeating the behavior that’s moving you closer to your goals. Do the hard shit and lean into it. Realize your self worth and keep showing up for yourself - because you deserve it.

📸: @cttobin",hard work > luck; All. The. Feels. This is me in a nutshell. Love this so much 💜; Needed this ♥️♥️♥️; Collab? 💖 DM us @sinceresallyboutique; ,Branford High School,False
1048,itsamarython,https://www.instagram.com/p/CGh-FUSjyE_,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/121810649_408617283463729_9040121844058381547_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=CF3OKqRxQx8AX8C752i&tp=1&oh=9cd8986291e679b77cf4f6fa76a86bc2&oe=5FF1A91D&ig_cache_key=MjQyMzQ5MTExODc2OTMxNjE1OQ%3D%3D.2,2020-10-19 15:51:16,422,image,"How do you define success? That's something I think about a lot, especially this past weekend when I visited home (Central NY) for the first time in well over a year. The trip felt extra special this time, because my son is old enough to explore and adventure and see what I saw growing up.

Our definition of success changes all the time. When I was younger, I defined success by having friends...playing in a sports game...getting an after school job...going to college. These days, I look at success as being able to relax on the weekend...accomplishing my training goals...being present for my baby.

James Clear writes, ""Hard work is rarely enough without good strategy, but even the best strategy is useless without hard work.""

I learned about hard work as a kid growing up. I was taught that working hard would bring success. And success should be something that's sought out because achieving goals tends to yield happiness. But what I've learned as I've gotten older is that success is measured differently each season of life; and that's ok/normal.

And what happens when we fail? I used to fear failure; I think as a product of my upbringing. Failure meant I wasn't enough. It meant my hard work was a waste.

But...turns out...I (we) am (are) all enough.

Hard work and success is what YOU make of it. Hard work makes us more resilient, stronger, and more determined. You generate your own attitude...you determine how you use your 24 hours in the day...you decide whether to take action or to settle. So choice(s) will you make to be the best version of yourself in this short life we live? #mondaymood #perspective","@babiestoboston Blue Water! Though that new Elephant and the Dove looks really good...wasn't there when I was growing up!; @mulcahyperformance yes!!! lived in Auburn until 2nd grade, then moved to Skan. It was stunning this weekend!; @katemforbush That's so great, yes, it was a beautiful place to grow up! Thank you!!! Good luck w/ the homeschooling. ❤️; @itsamarython love Blue Water. And, yes to Elephant and Dove. A boy I used to babysit is now the manager. 😳 If that doesn’t make me feel old.; ","Skaneateles, New York",False
1049,itsamarython,https://www.instagram.com/p/CGYE1-ajN6T,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/121589020_982871408880728_6824010893002746226_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=1m1rW85xqPMAX9w2xAo&tp=1&oh=2877325ee333e008dafcfa26fb0303f6&oe=5FCBDF11,2020-10-15 19:37:56,599,sidecar,"15 months postpartum vs. 3 months.
Then: 70 lbs (second slide)
Today: 105 lbs (first slide)

And the third photo in this series was from my first stroller run, exactly one year ago. It was a 2 mile run, and I felt like I was dying the entire time. My SI joint also hurt post-run, and this run was the catalyst for putting a firm halt to any further running and dedicating myself to strength.

Yesterday I ran a 12 miles with a workout in the middle, painfree, and feel the best I‘ve felt in years. But it took MONTHS of 10-30 minute runs, hill strides, and soooo much patience.

Not shown in between these photos: Tears. Lows. Highs. Feeling discouraged. Realizing that I’m stronger than I thought. Not believing I’d ever run fast again. Going to the gym super late, after the baby was sleeping. Finding a new purpose to training. PRing, both in running and lifting.

Instagram is filled with flashy photos, videos, and journies that seem incredible on the surface. Don’t forget there’s a lot behind the scenes that is never shown or talked about here. For me, postpartum fitness has been about finding my own strength and learning how to be the best mom I can be to my sweet boy. Everyone has their own story and their own goals; just never forget to stay true to who YOU are.

#momwatts #keepingitreal #mypostpartumjourney #lululemonambassador",Let's see the comparison of your kidrunner form vs with the push stroller 😉 you look so strong with the kidrunner!!! Keep it up Mom!!!💪; Your strength story is just the greatest. 👊; Holy shit you’re strong.; Hey Babe! 🌻 DM @flexwearofficial; ,Ranfone Training Systems,False
1050,charlieandbodie,https://www.instagram.com/p/CITYc69nacB,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/128856850_213659826869546_5135459766707728412_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=bay2Ks25yToAX_id6ie&tp=1&oh=4c2345602cc65d502304846e7c6e2266&oe=5FCB8FCB,2020-12-02 16:56:09,3552,video,⬅️This or that➡️ hecking exposed 🙄😳😬 #thisorthat #dogedition #toys #treats #icanteven #cutedogs #goldenretrievers #thetodayshow #homesweethome #canyourelate #dogsofig,sooo cute as always 😘💜; Hahhaha 😂 #iloveblondie; so cute; I had so much fun watching this😂😂😂; ,,False
